 -37.8130824,144.9927179
 -37.8115889,144.9485114
 -37.8185962,144.9533639
 -37.8062959,144.9282542
 -37.8072074,144.9889321
 -37.8074473,144.9781934
 -37.815294,144.963572
 -37.8085051,144.9548196
 -37.8038545,144.966467
 -37.8230646,144.968504
 -37.8202972,144.9577737
 -37.8123367,144.9545306
 -37.813903,144.9617308
 -37.8202067,144.9843828
 -37.8096361,144.9403393
 -37.8200096,144.9614025
 -37.8142217,144.9370471
 -37.8118059,144.9712932
 -37.8209335,144.9614206
 -37.7991533,144.9626842
 -37.8137749,144.9829354
 -37.8093376,144.9491223
 -37.8204595,144.9663365
 -37.7989278,144.9692712
 -37.8179635,144.9508132
 -37.8070287,144.9453277
 -37.8045489,144.9432618
 -37.8194492,144.9600655
 -37.8180206,144.9648853
 -37.808256,144.9566889
 -37.8187082,145.0053079
 -37.820854,144.9623784
 -37.8185848,145.0053358
 -37.8221078,144.932693
 -37.8192184,144.9651152
 -37.8149879,144.9642846
 -37.8094971,144.9722022
 -37.8196908,144.9520403
 -37.8121281,144.9707476
 -37.8108425,144.9388903
 -37.8236457,144.9750312
 -37.8113893,144.9442361
 -37.822358,144.982749
 -37.8191051,145.0037948
 -37.8050314,144.9279056
 -37.8045637,144.9938213
 -37.8107177,145.0023388
 -37.8040466,144.9489811
 -37.8011862,144.9631305
 -37.8193803,144.9527942
 -37.802009,144.98377
 -37.8236763,144.9377404
 -37.8019718,144.9939704
 -37.8232251,144.9862043
 -37.8095139,144.9577448
 -37.8214735,144.9627589
 -37.8110304,144.9636572
 -37.8049984,144.9528734
 -37.8027089,144.9656009
 -37.8227174,144.9387394
 -37.8003886,144.9640579
 -37.8075805,144.9324425
 -37.8119336,144.9672113
 -37.8029669,144.9831884
 -37.8186836,144.9996685
 -37.8065465,144.9595075
 -37.8024309,144.9436393
 -37.8070489,144.9583057
 -37.8195812,145.0083212
 -37.8019774,144.9527304
 -37.8150464,144.9718458
 -37.8041864,144.9965002
 -37.8145097,144.9882537
 -37.818551,144.9991923
 -37.798483,144.9979935
 -37.8206125,144.9831355
 -37.826362,144.9855522
 -37.8159589,144.9380844
 -37.8206269,144.9668783
 -37.8244595,144.9829978
 -37.8175952,144.9667285
 -37.8119326,144.9636221
 -37.8175397,144.9667006
 -37.8127925,145.0105819
 -37.8274115,144.9872605
 -37.8176863,144.9910956
 -37.8231807,144.9607279
 -37.8238502,144.9836936
 -37.8223955,144.9474232
 -37.8046899,144.9878566
 -37.8148227,144.9649463
 -37.8029898,144.9576234
 -37.8021222,144.9482339
 -37.8234402,144.937746
 -37.8150656,144.9616574
 -37.8092714,144.9553018
 -37.801178,145.0030763
 -37.8117788,144.9957427
 -37.823242,144.9881207
 -37.8045358,144.9723325
 -37.820542,144.976733
 -37.8226509,144.9984341
 -37.798913,145.0005299
 -37.805573,144.9534896
 -37.8265498,144.962967
 -37.8113629,144.9535902
 -37.8179136,144.9512529
 -37.8122144,144.9281836
 -37.8183822,144.9606004
 -37.8053228,144.9508074
 -37.8064264,144.9610387
 -37.8054408,145.0013645
 -37.8093554,144.9744788
 -37.8133476,144.9357502
 -37.8030153,144.9930485
 -37.8086441,144.9628946
 -37.8148335,144.9615509
 -37.8142098,144.9629982
 -37.8041347,144.9833648
 -37.8190949,144.986234
 -37.8220125,144.9694765
 -37.82072,144.9559442
 -37.8174608,144.9674195
 -37.8076036,144.9888635
 -37.8105085,144.9460604
 -37.8033326,144.9525016
 -37.8114514,144.9724364
 -37.8052211,144.9692373
 -37.8026458,144.9676549
 -37.8130519,144.9739889
 -37.8011379,144.9886054
 -37.8099078,144.9795768
 -37.8161009,144.9726103
 -37.8048333,144.9588489
 -37.8245142,144.9827184
 -37.803208,144.9738755
 -37.7995098,144.9353777
 -37.8209822,144.9845129
 -37.8114136,144.9648066
 -37.8018936,144.9931566
 -37.8090287,144.9426335
 -37.8051269,144.984554
 -37.8041594,144.9962001
 -37.8177655,144.9469248
 -37.8125132,144.9478139
 -37.8238758,144.9350031
 -37.812071,145.0156606
 -37.8077748,144.9332945
 -37.8066927,144.9579231
 -37.8061125,144.9430057
 -37.8132542,144.973865
 -37.8028844,144.933945
 -37.8231907,144.988835
 -37.8192407,144.9633012
 -37.8151929,144.9275496
 -37.815787,144.9601527
 -37.8209222,144.9653813
 -37.8199355,144.9844445
 -37.8061899,144.9783206
 -37.8250893,144.9571519
 -37.8160703,144.9287191
 -37.8096704,144.9261939
 -37.8192211,144.9733815
 -37.8228411,144.9896646
 -37.7992351,144.9718408
 -37.7991014,144.9725761
 -37.8157899,144.9869135
 -37.8255178,144.9846044
 -37.8087913,144.9422183
 -37.8134431,144.9656238
 -37.8243169,145.0120641
 -37.8090616,144.9289401
 -37.817658,144.9591695
 -37.8252959,144.9825227
 -37.8205597,144.9813601
 -37.8185805,144.984077
 -37.8148193,144.9376719
 -37.8054831,144.9498234
 -37.8112434,144.9636954
 -37.8204791,144.9660281
 -37.8001434,144.9677235
 -37.810176,144.9614425
 -37.817416,144.9877522
 -37.8208751,144.9766646
 -37.8150656,144.9616574
 -37.8144668,144.9639338
 -37.8245237,145.0042327
 -37.8045246,144.9632753
 -37.8208667,144.9823617
 -37.8124011,144.9736078
 -37.8151363,144.9393908
 -37.8141573,144.9519095
 -37.8204694,144.9850547
 -37.8122797,144.9380957
 -37.8122096,144.9523897
 -37.8172964,144.9529538
 -37.8144586,144.9375093
 -37.8140231,144.9545477
 -37.8234446,144.9948207
 -37.7989324,144.9541514
 -37.8131562,144.9515234
 -37.8211747,145.0154495
 -37.8115028,144.9526772
 -37.8158525,144.9880066
 -37.8191587,144.9932373
 -37.8153669,144.9354015
 -37.8256672,144.9828436
 -37.8011595,145.0145796
 -37.800116,144.9711949
 -37.8118717,144.9999248
 -37.8046549,145.0019024
 -37.8019303,144.9572928
 -37.8194075,145.01463
 -37.8042044,144.9714721
 -37.8064703,144.9630062
 -37.8066927,144.9579231
 -37.8167363,144.9756986
 -37.8050964,144.9361752
 -37.8147011,144.9691441
 -37.8109951,144.9668493
 -37.8078889,144.9730386
 -37.8041379,144.983392
 -37.8155634,144.9930676
 -37.8181054,144.9691359
 -37.82313,144.93784
 -37.8088324,145.0102526
 -37.8190077,144.9543041
 -37.8137936,144.944511
 -37.8098124,144.976242
 -37.8017304,144.980203
 -37.812641,144.9690391
 -37.8067761,144.9583254
 -37.8123285,144.9522112
 -37.8227055,144.9773974
 -37.8033265,144.9944293
 -37.8022219,144.9425725
 -37.8246995,144.9847663
 -37.8009695,144.9646167
 -37.8246362,144.9568396
 -37.8204865,144.9659114
 -37.8098596,144.9289357
 -37.8104033,144.9608098
 -37.80142,144.9584314
 -37.8114635,144.963864
 -37.8070456,144.9625997
 -37.8076246,144.9732695
 -37.8126097,144.9776157
 -37.8238926,144.9841623
 -37.8174025,145.0044285
 -37.8048107,144.9281335
 -37.8038904,144.9632459
 -37.821464,145.0048098
 -37.8262599,144.9288674
 -37.80771,144.9815607
 -37.819355,144.9895766
 -37.8185639,144.9677756
 -37.8132861,144.9334399
 -37.8179454,144.9934471
 -37.8095255,144.9339598
 -37.7995447,144.9274184
 -37.8001375,144.9761669
 -37.8092035,144.9731432
 -37.8189857,144.9738619
 -37.8132239,144.9485357
 -37.8139739,144.9377565
 -37.8124178,144.9536146
 -37.8240633,144.9262277
 -37.8076849,144.9713767
 -37.8153615,145.012267
 -37.8014154,144.948467
 -37.804963,144.9787203
 -37.8081661,144.9764903
 -37.7967403,144.9511115
 -37.8098006,144.9928419
 -37.8129859,144.9393261
 -37.8030396,144.9631878
 -37.8204562,144.9768738
 -37.8158956,144.9532873
 -37.8190395,144.9525645
 -37.8062689,144.9584207
 -37.825322,144.9743771
 -37.8203034,144.997392
 -37.8137929,144.9421197
 -37.7997471,145.0021397
 -37.8163994,144.9839803
 -37.8119746,144.9594259
 -37.8243312,144.9524688
 -37.8100586,144.935956
 -37.8202944,145.0144523
 -37.8189399,144.9542079
 -37.8011933,144.9566989
 -37.8045246,144.9632753
 -37.8184863,144.9472014
 -37.8160295,144.9636726
 -37.8123815,144.951989
 -37.8007723,144.9847551
 -37.8207395,144.9851336
 -37.8172204,144.9521554
 -37.8255941,144.9777921
 -37.8102909,144.9692455
 -37.8103335,144.980929
 -37.7984668,144.9201474
 -37.8111528,144.9975025
 -37.8152077,144.9634432
 -37.8031708,144.9484204
 -37.8056133,144.9499433
 -37.8106855,144.9638658
